"policy_id","policy_effective_year","month","underwriter","premium","coverage","irpm_value","loss_ratio","sales_manager","state","loss_ratio_category","irpm_status","action"
1682,"2011","Aug","Kwabena",17780,"auto",0.71,33,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
418,"2014","Jun","Alex",6345,"building",0.64,40,"Ayikple","VA","loss ratio>40%","has irpm","no action"
8650,"2010","Mar","Mina",48568,"contents",1.74,84,"Dedu","NC","loss ratio>40%","has irpm","add debit"
4969,"2011","Oct","Kwabena",28324,"home",1.67,82,"Odeneho","NC","loss ratio>40%","has irpm","add debit"
813,"2014","Feb","Janice",17502,"contents",1.19,87,"Odeneho","GA","loss ratio>40%","has irpm","add debit"
8000,"2012","Apr","Ama",45199,"building",1.49,65,"Odeneho","VA","loss ratio>40%","has irpm","no action"
1369,"2010","Nov","Ama",36275,"home",1.79,75,"Odeneho","SC","loss ratio>40%","has irpm","add debit"
7751,"2015","Jan","Franca",26677,"products",0.91,27,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
1075,"2010","Nov","Emefa",10748,"building",0.79,41,"Ayikple","TX","loss ratio>40%","has irpm","no action"
8880,"2014","Nov","David",7254,"building",0.71,31,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
8993,"2011","Mar","Abena",9263,"home",1.29,44,"Dedu","MN","loss ratio>40%","has irpm","no action"
9277,"2010","Mar","Mina",3143,"products",0.88,38,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
5654,"2014","Dec","Emefa",41764,"building",0.77,48,"Odeneho","VA","loss ratio>40%","has irpm","no action"
973,"2013","Dec","Dan",2804,"building",0.81,23,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
7155,"2014","Dec","Emefa",49691,"products",1.37,81,"Ayikple","VA","loss ratio>40%","has irpm","add debit"
5193,"2015","Aug","Abena",43043,"auto",1.98,80,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
7028,"2010","Dec","Priscilla",7209,"building",1.34,30,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
1428,"2012","Aug","Ben",36489,"auto",0.69,59,"Dedu","NY","loss ratio>40%","has irpm","no action"
87,"2014","Jul","Emefa",37674,"building",1.7,99,"Dedu","SC","loss ratio>40%","has irpm","add debit"
2717,"2014","Mar","Alex",8494,"auto",1.34,16,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
2265,"2010","Jan","Dan",29337,"products",1.37,13,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
6930,"2011","Dec","Bella",45925,"products",1.64,99,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
8831,"2013","Jan","Janice",45717,"auto",1.65,52,"Dedu","MN","loss ratio>40%","has irpm","no action"
1073,"2010","Apr","Kwasi",46222,"products",0.91,93,"Ayikple","FL","loss ratio>40%","has irpm","no action"
7667,"2014","Nov","Kwabena",1786,"home",1.31,44,"Ayikple","MD","loss ratio>40%","has irpm","no action"
5080,"2011","Sep","David",23005,"contents",1.47,79,"Dedu","GA","loss ratio>40%","has irpm","add debit"
3360,"2015","Feb","Francis",18895,"building",1.92,16,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
8518,"2010","Dec","Abena",8555,"building",1.94,47,"Dedu","VA","loss ratio>40%","has irpm","no action"
6441,"2011","Jan","Alex",36858,"building",0.57,82,"Dedu","FL","loss ratio>40%","has irpm","no action"
4379,"2012","Jan","Kwasi",49453,"home",1.2,85,"Dedu","VA","loss ratio>40%","has irpm","add debit"
3310,"2013","May","Dan",8359,"home",1.08,68,"Dedu","TX","loss ratio>40%","has irpm","no action"
9996,"2010","Nov","Adjoa",40520,"contents",1.25,43,"Odeneho","KY","loss ratio>40%","has irpm","no action"
411,"2013","Apr","Abbie",5723,"products",1.47,27,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
1286,"2015","Jan","Aseda",43500,"products",1.78,13,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
5843,"2013","Mar","Kwabena",36347,"contents",0.89,11,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
6102,"2011","Jul","Ben",17019,"products",1.89,83,"Odeneho","IL","loss ratio>40%","has irpm","add debit"
909,"2010","Aug","Francis",30017,"building",1.07,12,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
3894,"2013","Oct","Franca",31243,"contents",0.81,24,"Odeneho","NC","loss ratio < 40%","has irpm","add credit"
5382,"2014","Oct","Mina",46068,"building",1.13,41,"Dedu","MD","loss ratio>40%","has irpm","no action"
3328,"2011","Nov","Ben",11555,"building",1.64,55,"Odeneho","MN","loss ratio>40%","has irpm","no action"
8298,"2011","Feb","Bella",10193,"building",0.89,79,"Dedu","TX","loss ratio>40%","has irpm","no action"
5686,"2013","Dec","Mina",42197,"products",0.88,9,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
2642,"2014","Aug","Ama",12567,"building",1.81,60,"Dedu","NY","loss ratio>40%","has irpm","no action"
1288,"2013","Jul","Janice",31103,"home",1.8,80,"Ayikple","IL","loss ratio>40%","has irpm","add debit"
2523,"2010","May","Janice",38458,"contents",0.87,81,"Dedu","MD","loss ratio>40%","has irpm","no action"
10318,"2012","Apr","Ama",19711,"auto",0.94,26,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
9526,"2015","Apr","David",33814,"auto",1.37,50,"Odeneho","KY","loss ratio>40%","has irpm","no action"
9600,"2014","Jan","Mina",47875,"auto",1.53,64,"Dedu","IL","loss ratio>40%","has irpm","no action"
6215,"2012","Dec","Adjoa",31104,"contents",0.64,8,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
8036,"2014","Sep","Franca",6949,"auto",1.84,56,"Odeneho","KY","loss ratio>40%","has irpm","no action"
3480,"2014","May","Ben",4855,"contents",0.92,96,"Dedu","GA","loss ratio>40%","has irpm","no action"
9455,"2010","Jan","Abbie",44323,"products",1.64,75,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
565,"2011","Oct","Bella",45992,"home",1.75,82,"Dedu","KY","loss ratio>40%","has irpm","add debit"
10201,"2011","Jul","Priscilla",28317,"auto",0.74,4,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
2956,"2015","Aug","Emefa",35049,"auto",1.27,83,"Dedu","MN","loss ratio>40%","has irpm","add debit"
3552,"2013","Apr","Franca",35534,"home",0.65,14,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
8060,"2010","Mar","Dan",27938,"home",0.73,35,"Dedu","KY","loss ratio < 40%","has irpm","add credit"
5694,"2010","Nov","Aseda",26812,"building",1.15,1,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
6007,"2014","Apr","Ben",47953,"contents",0.88,17,"Ayikple","WI","loss ratio < 40%","has irpm","add credit"
1427,"2014","Dec","Adjoa",37976,"contents",1.93,29,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
1702,"2013","Apr","Emefa",46231,"products",1.09,80,"Dedu","NY","loss ratio>40%","has irpm","add debit"
7326,"2014","Jun","Emefa",24424,"auto",1.31,63,"Odeneho","IL","loss ratio>40%","has irpm","no action"
6999,"2011","Jan","David",31486,"auto",1.71,89,"Odeneho","PA","loss ratio>40%","has irpm","add debit"
6021,"2014","Oct","Priscilla",3336,"products",0.74,9,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
2349,"2010","Dec","Abbie",2263,"building",0.54,71,"Dedu","MD","loss ratio>40%","has irpm","no action"
1755,"2015","Nov","David",6771,"building",0.8,97,"Dedu","WI","loss ratio>40%","has irpm","no action"
4128,"2010","Sep","Mina",13576,"contents",1.92,27,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
4358,"2014","Jun","David",45363,"home",1.69,61,"Ayikple","VA","loss ratio>40%","has irpm","no action"
1836,"2012","Jan","Abbie",46164,"auto",1.94,56,"Ayikple","MD","loss ratio>40%","has irpm","no action"
6372,"2012","May","David",6170,"building",1.56,13,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
10197,"2011","Mar","Aseda",32928,"home",1.17,72,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
5939,"2010","Nov","Emefa",2173,"home",1.23,80,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
7019,"2014","Sep","Ekow",36655,"contents",1.97,63,"Dedu","FL","loss ratio>40%","has irpm","no action"
7768,"2011","Feb","Francis",6415,"home",1.95,92,"Odeneho","KY","loss ratio>40%","has irpm","add debit"
5525,"2014","Jan","Janice",37157,"auto",1.69,44,"Odeneho","PA","loss ratio>40%","has irpm","no action"
9208,"2014","Jan","Abbie",29681,"contents",1.6,76,"Ayikple","MN","loss ratio>40%","has irpm","add debit"
1821,"2010","May","Francis",20286,"products",1.03,1,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
7239,"2012","Feb","Alex",15770,"auto",1.65,81,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
9054,"2014","Mar","Kwabena",17998,"home",1.53,52,"Dedu","WI","loss ratio>40%","has irpm","no action"
7089,"2013","Jan","Adjoa",4737,"contents",0.6,19,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
4369,"2013","Aug","Franca",38696,"home",0.73,95,"Dedu","FL","loss ratio>40%","has irpm","no action"
3631,"2015","Jan","Adjoa",23432,"contents",1.43,69,"Ayikple","NJ","loss ratio>40%","has irpm","no action"
7764,"2012","Apr","Abbie",45694,"products",0.81,89,"Ayikple","NY","loss ratio>40%","has irpm","no action"
1372,"2015","Aug","Dan",33677,"products",0.55,9,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
3157,"2014","Feb","Ben",16062,"auto",1.03,64,"Dedu","TN","loss ratio>40%","has irpm","no action"
9803,"2014","Sep","Franca",16964,"building",1.34,58,"Ayikple","WI","loss ratio>40%","has irpm","no action"
1248,"2015","Apr","Aseda",29115,"contents",0.98,96,"Dedu","TN","loss ratio>40%","has irpm","no action"
5636,"2010","Feb","Abbie",15900,"home",0.69,34,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9135,"2010","Jan","Janice",23503,"home",0.84,88,"Odeneho","KY","loss ratio>40%","has irpm","no action"
3929,"2011","May","Janice",24242,"home",0.52,38,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
6755,"2010","Apr","Kwabena",15199,"home",0.65,68,"Odeneho","SC","loss ratio>40%","has irpm","no action"
8014,"2014","Jun","Janice",38743,"home",1.42,2,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
4292,"2015","Jun","Priscilla",48896,"home",1.91,77,"Dedu","NC","loss ratio>40%","has irpm","add debit"
5859,"2011","Aug","David",41577,"products",1.64,57,"Odeneho","NY","loss ratio>40%","has irpm","no action"
1506,"2011","Oct","Mina",22641,"auto",0.91,53,"Odeneho","SC","loss ratio>40%","has irpm","no action"
8923,"2012","May","Abbie",26112,"products",1.73,49,"Dedu","NC","loss ratio>40%","has irpm","no action"
416,"2011","Nov","Priscilla",7908,"contents",0.67,78,"Dedu","MN","loss ratio>40%","has irpm","no action"
10412,"2012","Apr","Alex",18275,"products",1.58,24,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
826,"2012","May","Kwasi",45489,"auto",1.02,84,"Odeneho","IL","loss ratio>40%","has irpm","add debit"
2331,"2012","Dec","Aseda",4096,"contents",1.21,36,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
9084,"2013","Apr","Adjoa",22845,"products",0.66,60,"Dedu","NC","loss ratio>40%","has irpm","no action"
5275,"2011","Nov","Abbie",22005,"building",1.08,59,"Odeneho","NY","loss ratio>40%","has irpm","no action"
5880,"2012","Sep","Kwasi",6143,"home",1.51,47,"Odeneho","TN","loss ratio>40%","has irpm","no action"
2711,"2010","Jan","Aseda",23162,"contents",1.65,18,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
8025,"2015","Dec","David",27545,"home",1.42,4,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
5790,"2012","Sep","Bella",31734,"building",1.98,99,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
1339,"2012","Nov","Kwasi",31667,"building",0.91,55,"Odeneho","FL","loss ratio>40%","has irpm","no action"
3068,"2015","Mar","Kwasi",6710,"auto",0.72,95,"Dedu","FL","loss ratio>40%","has irpm","no action"
2512,"2015","Nov","Dan",27372,"auto",0.57,76,"Ayikple","TN","loss ratio>40%","has irpm","no action"
3806,"2015","Jan","Abena",7464,"auto",1.29,72,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
6840,"2015","Oct","Alex",44159,"home",1.18,92,"Odeneho","SC","loss ratio>40%","has irpm","add debit"
8735,"2012","Apr","Bella",17854,"building",0.83,91,"Odeneho","TX","loss ratio>40%","has irpm","no action"
3342,"2010","Mar","Priscilla",43063,"products",1.76,5,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
8070,"2011","Feb","Bella",9961,"auto",1.65,95,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
1034,"2012","Jul","Ekow",39001,"home",0.96,50,"Dedu","TN","loss ratio>40%","has irpm","no action"
5234,"2014","Apr","Kwasi",17581,"contents",1.73,39,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
5844,"2014","Dec","Emefa",19484,"building",0.87,69,"Dedu","TX","loss ratio>40%","has irpm","no action"
4908,"2014","Jun","Abena",2637,"building",0.86,81,"Odeneho","FL","loss ratio>40%","has irpm","no action"
8999,"2011","Aug","Abbie",30239,"products",0.85,31,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
377,"2010","May","Francis",35447,"contents",0.93,85,"Dedu","MN","loss ratio>40%","has irpm","no action"
9994,"2011","Jun","Alex",36783,"products",0.75,2,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
6184,"2011","Sep","Kwasi",28212,"contents",0.82,56,"Odeneho","PA","loss ratio>40%","has irpm","no action"
3624,"2012","Nov","Bella",30539,"products",0.78,28,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
8321,"2010","Jan","Franca",32908,"home",1.23,13,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
3723,"2011","Aug","Franca",44264,"contents",0.98,11,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
1546,"2013","Jun","David",37695,"building",1.01,75,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
3537,"2015","Jun","Ben",22519,"home",0.79,42,"Odeneho","MN","loss ratio>40%","has irpm","no action"
6806,"2015","Jun","Dan",47272,"building",1.47,44,"Odeneho","VA","loss ratio>40%","has irpm","no action"
8417,"2011","Mar","Alex",32199,"contents",1.3,67,"Odeneho","NY","loss ratio>40%","has irpm","no action"
2698,"2013","Apr","Alex",26268,"contents",1.62,33,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
9313,"2010","Mar","Ben",43640,"home",1.94,64,"Ayikple","TN","loss ratio>40%","has irpm","no action"
334,"2015","Dec","Emefa",7710,"contents",1.47,4,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
6562,"2014","Nov","David",18520,"products",1.91,65,"Odeneho","SC","loss ratio>40%","has irpm","no action"
7968,"2010","May","David",9460,"building",1.8,14,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
9895,"2015","Oct","Janice",23779,"home",1.06,82,"Ayikple","NJ","loss ratio>40%","has irpm","add debit"
73,"2010","Dec","Francis",35162,"home",1.87,69,"Dedu","NC","loss ratio>40%","has irpm","no action"
3858,"2010","May","Ama",24275,"auto",1.74,32,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
5935,"2012","Nov","David",32133,"building",1.95,44,"Odeneho","MN","loss ratio>40%","has irpm","no action"
8700,"2010","Mar","Priscilla",23030,"contents",1.79,54,"Dedu","NY","loss ratio>40%","has irpm","no action"
7000,"2012","May","Ekow",38741,"building",1.81,76,"Odeneho","NJ","loss ratio>40%","has irpm","add debit"
6179,"2010","May","Dan",33576,"home",1.38,7,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
2186,"2011","Aug","Ama",24663,"home",1.94,54,"Dedu","PA","loss ratio>40%","has irpm","no action"
6174,"2011","Oct","Franca",13836,"home",1.65,78,"Dedu","NY","loss ratio>40%","has irpm","add debit"
9053,"2014","Mar","Kwasi",1696,"contents",1.27,71,"Odeneho","NC","loss ratio>40%","has irpm","add debit"
9582,"2010","Aug","Abena",32359,"products",1.6,59,"Dedu","FL","loss ratio>40%","has irpm","no action"
5541,"2015","Sep","Abbie",48806,"building",0.84,73,"Dedu","TX","loss ratio>40%","has irpm","no action"
9357,"2015","Nov","Kwasi",37667,"products",1.15,56,"Dedu","TX","loss ratio>40%","has irpm","no action"
9986,"2012","Jun","Emefa",41932,"auto",1.43,75,"Ayikple","FL","loss ratio>40%","has irpm","add debit"
9590,"2012","Mar","Bella",49722,"home",1.13,29,"Odeneho","NC","loss ratio < 40%","has irpm","add credit"
5672,"2010","May","Kwabena",27233,"auto",1.44,58,"Dedu","VA","loss ratio>40%","has irpm","no action"
9117,"2010","Sep","Francis",16772,"contents",1.43,58,"Dedu","GA","loss ratio>40%","has irpm","no action"
3334,"2012","Oct","Kwasi",36452,"contents",0.67,12,"Dedu","KY","loss ratio < 40%","has irpm","add credit"
1061,"2012","Oct","Francis",13539,"building",0.66,83,"Ayikple","FL","loss ratio>40%","has irpm","no action"
9189,"2012","Nov","Abbie",31168,"auto",1.58,20,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
9503,"2015","Sep","Ben",6493,"auto",0.65,65,"Dedu","SC","loss ratio>40%","has irpm","no action"
8777,"2010","Mar","Franca",6516,"contents",1.02,0,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
152,"2012","Dec","Alex",28805,"building",0.57,58,"Odeneho","SC","loss ratio>40%","has irpm","no action"
1442,"2014","Jun","Priscilla",42470,"contents",0.76,59,"Odeneho","NC","loss ratio>40%","has irpm","no action"
4945,"2011","May","Mina",32380,"building",1.55,69,"Dedu","TX","loss ratio>40%","has irpm","no action"
666,"2015","Apr","Ama",27987,"contents",1.31,92,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
5842,"2012","Feb","Kwasi",33834,"home",0.58,78,"Ayikple","GA","loss ratio>40%","has irpm","no action"
4655,"2015","Jun","Alex",3520,"contents",1.3,24,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
2335,"2012","Dec","Priscilla",35052,"contents",1.63,67,"Dedu","PA","loss ratio>40%","has irpm","no action"
3237,"2014","Aug","David",11515,"building",1.77,42,"Ayikple","SC","loss ratio>40%","has irpm","no action"
5553,"2013","Dec","Mina",6249,"auto",1.92,49,"Ayikple","NY","loss ratio>40%","has irpm","no action"
8312,"2012","Mar","Kwasi",9952,"auto",1.93,38,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
896,"2013","Sep","Ben",35278,"contents",1.9,79,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
4402,"2014","Jun","Aseda",21094,"auto",0.85,59,"Dedu","NY","loss ratio>40%","has irpm","no action"
852,"2013","Oct","Francis",12098,"contents",1.78,72,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
771,"2013","Nov","Emefa",11234,"contents",1.64,18,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
5279,"2013","May","Francis",47439,"contents",0.66,61,"Odeneho","FL","loss ratio>40%","has irpm","no action"
4652,"2011","Nov","Francis",32161,"building",1.65,3,"Dedu","MN","loss ratio < 40%","has irpm","add credit"
8796,"2010","Sep","Franca",47514,"auto",0.99,82,"Ayikple","VA","loss ratio>40%","has irpm","no action"
2194,"2014","Feb","Kwasi",4814,"building",1.98,47,"Ayikple","TX","loss ratio>40%","has irpm","no action"
8460,"2015","Jan","Mina",44503,"contents",0.58,92,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
6848,"2011","Apr","Ekow",14482,"contents",0.75,30,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
424,"2011","Dec","Abena",7826,"home",1.5,24,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
8178,"2015","Nov","Ekow",3544,"products",0.86,74,"Ayikple","TN","loss ratio>40%","has irpm","no action"
9451,"2012","Jun","Ekow",19688,"products",0.7,65,"Ayikple","TX","loss ratio>40%","has irpm","no action"
1482,"2014","Jan","Alex",48812,"home",1.08,32,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
10000,"2014","Mar","Abena",19821,"auto",0.7,69,"Dedu","MN","loss ratio>40%","has irpm","no action"
7042,"2010","Sep","Abbie",6984,"products",1.7,6,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
1519,"2015","Feb","Franca",46199,"products",0.89,94,"Dedu","NY","loss ratio>40%","has irpm","no action"
6550,"2013","May","Bella",41617,"products",1.42,37,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
7072,"2010","Jun","Dan",5405,"products",1.91,5,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
